date,geography,geography code,tenure_of_household_owned_owns_outright,tenure_of_household_owned_owns_with_a_mortgage_or_loan,home_ownership_stability,home_ownership_stability_lower_2_5,home_ownership_stability_upper_97_5,tenure_of_household_private_rented_private_landlord_or_letting_agency,tenure_of_household_lives_rent_free,tenure_of_household_shared_ownership,rental_insecurity_score,rental_insecurity_score_lower_2_5,rental_insecurity_score_upper_97_5
2021,Cannock Chase,E07000192,14718,14438,-0.1204101904661559,-1.702633404706327,1.4423053770092737,6109,110,297,-0.31329870211684696,-1.6698300439203406,1.1256386498914899
2021,East Staffordshire,E07000193,18695,15583,-0.030475199308402725,-1.6063998534158568,1.585755033170415,8846,32,357,-0.33795891606948936,-1.7559542667960066,1.058999484592934
2011,East Staffordshire,E07000193,94,16305,-0.29176238091249035,-1.8876705542684202,1.203995135892016,6519,87,452,-0.2775167168713509,-1.5962165800796697,1.0832214634489985
2021,Lichfield,E07000194,18902,14528,-0.11385935698963755,-1.6990028186914243,1.4790164116150055,4926,8,445,-0.43428589603928763,-1.8810553036603221,1.0394623290841232
2011,Lichfield,E07000194,101,15207,-0.3436226330852145,-1.917494106666809,1.2019736755659713,3475,81,275,-0.39548554605110164,-1.7990851389374025,0.9356984019620744
2011,Newcastle-under-Lyme,E07000195,49,17837,-0.25916918398162325,-1.8288225344770495,1.3569961477487664,4932,120,410,-0.3145282570262246,-1.7937686423806023,1.0416034022246319
2021,Newcastle-under-Lyme,E07000195,20435,15716,-0.0017497335650578554,-1.5975788899564172,1.5899953965522542,6613,45,350,-0.3579111588804114,-1.763925963915045,1.1536659030891618
2011,South Staffordshire,E07000196,76,15860,-0.3176381658275999,-1.8498701604888388,1.3139541760253306,3371,60,265,-0.4863856274252508,-1.9741517137279834,0.9582506282861891
2021,South Staffordshire,E07000196,20310,14049,-0.03695711249732316,-1.6715566736648968,1.6291876096517304,4126,16,402,-0.44579753677112943,-1.805609800835606,0.9196032898722051
2011,Stafford,E07000197,193,19621,-0.26969792620982336,-1.867473427574448,1.296868960162395,6239,308,466,-0.05425975619726192,-1.5216939421528104,1.3640068180241174
2021,Stafford,E07000197,23474,18558,0.08400598876787711,-1.464284398747815,1.643154978078193,7788,33,500,-0.28453168806876356,-1.5948000004538845,1.0890192209841563
2011,Staffordshire Moorlands,E07000198,46,14875,-0.36545777211251157,-1.9690547505250704,1.143005850963487,3595,63,399,-0.3871677017440671,-1.8025907516440378,1.019856394514214
2021,Staffordshire Moorlands,E07000198,20401,12740,-0.05155089435773458,-1.5644066101585647,1.4382536183727657,4501,24,164,-0.5286946985617003,-1.9392642367931785,0.8578234659789632
2011,Tamworth,E07000199,14,12785,-0.3496941213103923,-1.9355104357796054,1.2365999239793999,3157,33,272,-0.4866060470458372,-1.8921351185791158,0.9617143562633421
2021,Tamworth,E07000199,10967,11070,-0.2405060436624712,-1.8696238354568089,1.3790085703713961,4192,56,233,-0.43062236995568903,-1.8248993272531584,0.9579470523825322
2011,Babergh,E07000200,249,12120,-0.3322277109608895,-1.9234887720925913,1.1748128108793323,4022,123,320,-0.3452208313496335,-1.7637210985065268,1.0661653872300827
2021,Babergh,E07000200,17460,11098,-0.14164343664736753,-1.7264080068111929,1.3703823201248795,4910,61,289,-0.3643146901411917,-1.8292505412003406,1.1037053420324878
2021,Forest Heath,E07000201,26398,20991,0.16323898993537125,-1.373657395636662,1.796596990621628,15003,52,942,0.019288286315263345,-1.3736258897784124,1.4304642154362877
2011,Forest Heath,E07000201,268,7267,-0.470805200200831,-2.1574539337861283,1.074115148712591,5532,149,246,-0.27352269549156494,-1.7049515420036851,1.1707725295786229
2021,Ipswich,E07000202,16810,16182,-0.0279849533502779,-1.5744036098583631,1.4900440602488056,12583,130,353,-0.11849735355789594,-1.5614148388337878,1.2820773451698142
2011,Ipswich,E07000202,78,17744,-0.2846087958401877,-1.8886014057338818,1.32318809323852,10742,108,493,-0.17886293788571067,-1.5808414934311903,1.2839953853164632
2011,Mid Suffolk,E07000203,274,14386,-0.3363173406982879,-2.0038973107959333,1.3102456032229022,3804,133,304,-0.3479924724888289,-1.759555163017095,1.0178056805031774
2021,Mid Suffolk,E07000203,19151,13607,-0.09385681758516952,-1.5887544531254554,1.422326800241753,4874,50,446,-0.36346874127187007,-1.744684293523219,1.0307189929233063
2021,St Edmundsbury,E07000204,26398,20991,0.16311760475855036,-1.4383627208310246,1.8139566205197701,15003,52,942,0.022404089069434845,-1.4173968923447284,1.4593387350023228
2011,St Edmundsbury,E07000204,315,15189,-0.2949320932883029,-1.889500678040218,1.196591411605558,5892,216,375,-0.19703330955886808,-1.574027657900306,1.2221065381525096
2021,Suffolk Coastal,E07000205,49014,27266,0.5487004000127867,-0.9608143012094046,2.0895956699741993,16953,64,443,-0.09248306402306757,-1.5566426706104042,1.2960919042665162
2011,Suffolk Coastal,E07000205,261,16419,-0.2771669273708663,-1.9120004443753233,1.3100991220588238,6487,135,384,-0.2482592808792044,-1.6623428773700069,1.1846993340849847
2021,Waveney,E07000206,49014,27266,0.5410568592216953,-1.0290421604720335,2.0933484501738295,16953,64,443,-0.11391431248849293,-1.401960597886179,1.2479288518361482
2011,Waveney,E07000206,89,14787,-0.2846730860146835,-1.7701745141808902,1.231041028916586,6920,58,511,-0.2480909637327668,-1.6271983646866337,1.1126542559384571
2011,Elmbridge,E07000207,129,20541,-0.23604951522258197,-1.7730922352227394,1.2806945785405461,7478,71,328,-0.2864329492596955,-1.6157768385099163,1.096711361632515
2021,Elmbridge,E07000207,18809,20832,0.056544081051426644,-1.5583654718950917,1.5997580720632738,8828,27,586,-0.2335322678937748,-1.6600871834744726,1.1755406473264869
2011,Epsom and Ewell,E07000208,91,11962,-0.3485125259206579,-1.8809311833519415,1.197092373711449,3628,34,209,-0.4904617923467125,-1.8804541462251638,0.8248186882775641
2021,Epsom and Ewell,E07000208,11364,11803,-0.22047610703728227,-1.8085348401333445,1.386658316701962,4561,5,358,-0.4847680212757571,-1.9802367799163616,0.9371876071988384
2011,Guildford,E07000209,399,18944,-0.22500771295222485,-1.9078515932430895,1.3716018809204613,7426,346,351,-0.02549639881243052,-1.5376480871646376,1.4125823275565705
2021,Guildford,E07000209,19267,17717,0.024620406396358457,-1.5064412516856023,1.6470292354942548,9552,51,729,-0.15214115511757795,-1.5375451275285972,1.2027548401552643
2011,Mole Valley,E07000210,143,12351,-0.36401544766059324,-1.9802675911158305,1.2550559806687573,3795,88,244,-0.41293443679306946,-1.8699582294869097,1.0280885452650463
2021,Mole Valley,E07000210,15136,12053,-0.1437997522806957,-1.6931401029953297,1.41536931361607,4506,5,380,-0.44706689817707695,-1.8727539665675133,0.9953786725861767
2011,Reigate and Banstead,E07000211,81,22093,-0.18129784279193017,-1.7428185104104097,1.4055013179410452,6653,78,357,-0.3291175350756412,-1.7711745714254417,1.1546938316818398
2021,Reigate and Banstead,E07000211,20196,22374,0.06424299418973052,-1.536811694407995,1.6609777100297183,8482,16,969,-0.14327509671077146,-1.4892274829276797,1.2146338264046248
2011,Runnymede,E07000212,173,11904,-0.3787351157375337,-1.9419623496339509,1.1964323136787187,4492,114,195,-0.3622523225701538,-1.7841800069728586,1.0550842101977498
2021,Runnymede,E07000212,11431,11710,-0.20365706268289746,-1.751422375132067,1.3746696475020561,5907,40,506,-0.32499594199713094,-1.790837749418577,1.0504244081643774
2021,Spelthorne,E07000213,13980,14489,-0.10634991721300299,-1.6898022659995675,1.3827555342974498,6783,21,531,-0.3295024761415322,-1.705476248672633,1.1307298985719165
2011,Spelthorne,E07000213,79,15268,-0.29131502334675813,-1.7933175680318831,1.346270337088667,4633,47,245,-0.4313564523981201,-1.8715952211030387,1.0075553548392724
2011,Surrey Heath,E07000214,309,14101,-0.34200059503236485,-1.935686334877712,1.2942385126949032,3420,171,173,-0.351101916631029,-1.7591786294851945,1.1243986354590505
2021,Surrey Heath,E07000214,13156,13495,-0.1473141759980597,-1.6984906732445828,1.4190179662166746,4611,13,364,-0.4963254604195463,-1.8842998002785951,0.9196928802146348
2011,Tandridge,E07000215,158,13228,-0.3087967002177294,-1.8840947859346238,1.2670815884543514,3236,61,211,-0.44696517621889886,-1.850397156108726,0.9432184861999537
2021,Tandridge,E07000215,13326,13203,-0.17379749116853155,-1.7287229236002228,1.3729100374248624,3973,13,412,-0.43917499546450345,-1.9717237717230123,0.9883304911850435
2021,Waverley,E07000216,20039,17598,0.004583460578833358,-1.5721965736606274,1.5420776356688148,6494,39,642,-0.28642610988135847,-1.7340715074753428,1.1576391520598428
2011,Waverley,E07000216,231,17723,-0.254033570761282,-1.8043799850455144,1.3739847161595855,4966,90,290,-0.3494333223701534,-1.8023711253689498,1.0718529467968345
2011,Woking,E07000217,105,15350,-0.3044831496955795,-1.8806151436345155,1.2272882372864955,5745,78,258,-0.40272432713830236,-1.8132895415829664,1.0559553944317606
2021,Woking,E07000217,13251,14280,-0.14397210818060158,-1.684675536406164,1.3900357556585636,7966,39,338,-0.35274809696787934,-1.7556455971949487,1.0541019450262732
2021,North Warwickshire,E07000218,10558,8856,-0.24183006670713428,-1.785040832710981,1.2796398763706351,3588,44,261,-0.4482596073326335,-1.7950851746242737,0.9850078301661958
2011,North Warwickshire,E07000218,34,9679,-0.4245708107747774,-2.0651222903395605,1.2042502691744505,2635,46,198,-0.48675367957760046,-1.9000784542356093,0.9390522501594529
2011,Nuneaton and Bedworth,E07000219,52,20072,-0.2322436000572434,-1.823861426227747,1.385004446462985,6041,68,522,-0.3113974093732474,-1.766085332946128,1.1215660600331747
2021,Nuneaton and Bedworth,E07000219,19829,18675,-0.022376552265467246,-1.5881222209238506,1.6175108751745393,8355,64,461,-0.26427309327943593,-1.6823959558653168,1.1450069400279534
2021,Rugby,E07000220,15703,16012,-0.07168853483021312,-1.652835718796562,1.5932392078390931,7460,60,692,-0.2203145527398028,-1.6363651738180907,1.2053073052593346
2011,Rugby,E07000220,174,15314,-0.33740722475253404,-1.894766071025036,1.190802563968204,5281,137,311,-0.32031350444056045,-1.8027130290978326,1.1081213541014956
2011,Stratford-on-Avon,E07000221,191,16989,-0.2600805072488897,-1.796173637564681,1.3383995149534527,5885,145,375,-0.23895428872573285,-1.6583254347107195,1.1760404414867034
2021,Stratford-on-Avon,E07000221,24156,17967,0.09670811429750616,-1.5432277979765265,1.6417469555854465,7055,11,1060,-0.16551624526102618,-1.5698032149162933,1.2402041470297915
2011,Warwick,E07000222,134,19954,-0.24443615043483052,-1.779697123437257,1.2649974291458972,9786,118,475,-0.16719421671925971,-1.5896252232597745,1.2523348430425372
2021,Warwick,E07000222,21411,19541,0.06626784039234923,-1.428999584337591,1.6035305603043568,10844,53,899,-0.08685991021389027,-1.4396514494803456,1.308929925643769
2011,Adur,E07000223,29,9692,-0.4072435542957137,-1.9463919342526332,1.1791900930213126,2762,22,266,-0.5231394024566511,-2.029063350236138,0.9247996035909533
2021,Adur,E07000223,11101,8835,-0.2569136479552894,-1.8802035805683324,1.2889597267020456,3537,27,184,-0.5093614887551876,-1.9059036871387125,0.9344056658188135
2021,Arun,E07000224,32182,19588,0.22025764691902402,-1.3325343386103168,1.757310611434779,11801,56,836,-0.0600420571757485,-1.5725194162593574,1.3233581906269845
2011,Arun,E07000224,95,20673,-0.25246838090912316,-1.8382354068936835,1.41342514210435,9427,110,579,-0.1222592547286375,-1.555884552954137,1.3660128411313088
2011,Chichester,E07000225,403,13271,-0.3301538969128488,-1.9155380539852762,1.2170502787202386,6356,267,397,-0.11408525832083813,-1.5029288900376512,1.3368445826692783
2021,Chichester,E07000225,22715,12657,-0.025299709198059683,-1.5880271306606402,1.5606956395063822,8089,28,754,-0.20102645576361214,-1.5825605604124848,1.150186591074091
2021,Crawley,E07000226,10940,14423,-0.16533347700859796,-1.7490127431883236,1.3681854288844288,8352,132,560,-0.187367395780389,-1.6195709451983926,1.2438831255645375
2011,Crawley,E07000226,43,15748,-0.29589369015137823,-1.903882161100546,1.3002034066196353,5789,63,319,-0.37821106596985815,-1.744617684080066,0.9872040251106753
2011,Horsham,E07000227,222,20440,-0.23383982869616116,-1.8097111700804953,1.3791794195275393,5772,99,387,-0.30678169237716296,-1.6316997540111362,1.0717425469158395
2021,Horsham,E07000227,24482,20583,0.11650254837601066,-1.4831198873150602,1.6646301357903994,7795,23,1072,-0.1055882180644266,-1.4920051516765118,1.3306226929334104
2021,Mid Sussex,E07000228,23259,22754,0.11915940437142117,-1.413046311706978,1.6254203001410026,8568,4,810,-0.1880807597569533,-1.674877623959658,1.2412911744207205
2011,Mid Sussex,E07000228,149,22250,-0.20635121069068577,-1.704012762599556,1.389476335923901,6719,79,375,-0.3191949739263013,-1.698265425951322,1.1526304015134312
2011,Worthing,E07000229,65,16248,-0.31189868039746793,-1.8593029097013318,1.274676417441547,8424,99,514,-0.2267157743590003,-1.6194513681774072,1.1489038054397958
2021,Worthing,E07000229,18052,15388,-0.07212422078516148,-1.642507595652734,1.4856809895177325,10012,15,322,-0.3413847710770689,-1.8046008284577302,1.1599419809550797
2021,Bromsgrove,E07000234,17483,14511,-0.06883534453037657,-1.6147188517864712,1.4748438859088218,3719,16,458,-0.43262331007720195,-1.843787594039963,0.9733135542864703
2011,Bromsgrove,E07000234,58,14882,-0.2933188212958113,-1.8670278641678706,1.2987732191882275,3035,40,237,-0.5334912429474516,-1.8935783123575467,0.9115947514944547
2011,Malvern Hills,E07000235,67,9466,-0.421426595217063,-1.9865511417135944,1.169378870074406,3339,51,263,-0.45474478875432006,-1.9081539457727539,0.9033938357019317
2021,Malvern Hills,E07000235,15753,9020,-0.22140307578387491,-1.8281404753599144,1.343468583530514,3896,11,451,-0.4477415008062679,-1.8696353440633424,0.9036091934581363
2011,Redditch,E07000236,31,13592,-0.3343247489482188,-1.8835554880538865,1.3003781616164118,3700,29,299,-0.4604083627596877,-1.7993940722885542,0.9551515261357696
2021,Redditch,E07000236,11254,12184,-0.20383491166978013,-1.7266943479806023,1.3539382383168437,4718,75,291,-0.38962161055360334,-1.734565981691755,1.0689635440921503
2011,Worcester,E07000237,40,14896,-0.3204732353865276,-1.8569886922710046,1.1760291351022716,7093,80,432,-0.3200654378512142,-1.7585147383241477,1.041023036864361
2021,Worcester,E07000237,14320,13142,-0.14599338999842837,-1.648729238174583,1.4259701124336501,8593,27,472,-0.32071524641346233,-1.711296819386267,1.0299709077862973
2021,Wychavon,E07000238,23188,16997,0.06719032369392797,-1.5521417277425062,1.6604346456637469,6337,16,708,-0.26103362816075665,-1.6986260690660624,1.1224486748456108
2011,Wychavon,E07000238,138,16815,-0.2137829493132507,-1.8260952284142002,1.3263375935956623,4843,86,352,-0.3646519265676967,-1.77538458778162,1.0735619901565934
2011,Wyre Forest,E07000239,46,14164,-0.2961116755186494,-1.8287741787692766,1.2310915879361188,5155,50,409,-0.34428808829988305,-1.7484850576136133,1.0658226165393945
2021,Wyre Forest,E07000239,18477,12681,-0.09551752440570761,-1.6447554755298628,1.5125488774366203,6366,48,464,-0.3120780536043736,-1.6675135838801063,1.1068055906572036
2011,St Albans,E07000240,131,21422,-0.2441480717461058,-1.819551512962703,1.3216373544298652,7065,113,315,-0.2796938479550585,-1.6662893874373215,1.1161777977121852
2021,St Albans,E07000240,20615,21237,0.08832185303774566,-1.4123400105275326,1.6324304661671618,8703,52,297,-0.3454975996574171,-1.7413690630011405,1.0430849489785474
2011,Welwyn Hatfield,E07000241,80,13434,-0.34886856301833785,-1.9367113168763472,1.2328637684305124,5532,85,214,-0.4024492115391059,-1.8325903951014215,0.9975751224246852
2021,Welwyn Hatfield,E07000241,12711,13465,-0.14532808443057135,-1.7166111371634614,1.3756020302625438,6954,86,647,-0.19842535320045138,-1.613075271018513,1.2236092527639728
2021,East Hertfordshire,E07000242,21140,21870,0.10400259404854402,-1.4112910235699845,1.700925243094348,8910,20,915,-0.1558541832048353,-1.5212952297024072,1.3160267645364956
2011,East Hertfordshire,E07000242,131,22479,-0.17591384928002393,-1.7010591640071702,1.3243459914974332,6906,87,322,-0.29863865055809186,-1.7018783597514069,1.0885426070108897
2021,Stevenage,E07000243,9522,11282,-0.23091461042055242,-1.8180520209868993,1.349778556734417,4996,26,618,-0.3608779550952885,-1.7833165690906032,1.0977441411498325
2011,Stevenage,E07000243,16,12603,-0.38817205397675203,-1.9439781761852621,1.13550592288391,3630,25,309,-0.44232514504433934,-1.7708892584687477,0.9532944073672355
2021,Bolton,E08000001,39475,33608,0.5270827684768166,-1.0801949036097052,1.9750810049293321,18776,287,493,0.2061900518724198,-1.198762809955715,1.6394115171643504
2011,Bolton,E08000001,73,38792,0.1019089197641683,-1.4692572072224206,1.6590742161890473,14555,208,1094,0.2356584567155633,-1.1691542080594668,1.6641166508528693
2021,Bury,E08000002,27752,26240,0.2516960121789207,-1.259386969430271,1.7789495648349696,12628,119,292,-0.1966018614842782,-1.5769710192925528,1.1501935516182582
2011,Bury,E08000002,44,29556,-0.11035426177156608,-1.7489202796048373,1.5001816915042854,9859,91,780,-0.06624293852211917,-1.4788727122734473,1.3346882424544286
2011,Manchester,E08000003,167,46250,0.22896695088082583,-1.3246530155341862,1.785245598005981,55043,807,2153,1.433349481874704,0.017580345090442165,2.8101782513251905
2021,Manchester,E08000003,35423,44502,0.677513901371894,-0.9455198554728393,2.2255575913898196,65041,447,1679,1.297266404479913,-0.11793902483747468,2.763468581333248
2011,Oldham,E08000004,57,31066,-0.03056721323816559,-1.550772106748675,1.5707637055089778,9676,193,1018,0.14274895407197014,-1.297680115267948,1.560520506176991
2021,Oldham,E08000004,29384,26845,0.29844070343614615,-1.2752215587178204,1.9000402373669791,14253,241,412,0.05527423681850851,-1.4268444182707076,1.4602282499341308
2011,Rochdale,E08000005,51,29815,-0.06133728082919581,-1.6445496781942157,1.5199043244331294,10511,130,864,-0.014688037194737819,-1.4093215344644923,1.3942817039773119
2021,Rochdale,E08000005,27411,26966,0.2595652117239926,-1.3410904687893792,1.7450331738244842,14535,185,342,-0.02263478799892555,-1.4637458147405171,1.3735622505008953
2011,Salford,E08000006,81,29523,-0.04470176104460169,-1.5882395715040964,1.4832205632470323,18224,243,872,0.27692183979705387,-1.0602018940832048,1.6584253020726822
2021,Salford,E08000006,25294,28774,0.2576486074169899,-1.2373939037931763,1.81606513632864,28651,323,646,0.5439705435937602,-0.8889199910206832,1.988156900295176
2021,Stockport,E08000007,46498,43527,0.7864496169313464,-0.7720377116038242,2.449176469909672,16238,96,1486,0.3137110229897378,-1.0873311088436348,1.7843820234383867
2011,Stockport,E08000007,80,46555,0.22205399842672424,-1.3334943297148047,1.8420648908742663,12631,140,1001,0.10300108686266038,-1.374792720174603,1.584453326252807
2021,Tameside,E08000008,30363,30158,0.35875541113324716,-1.2526349808287123,1.9443083564281411,15489,102,320,-0.09879042415987771,-1.5116194428021916,1.3449070291642413
2011,Tameside,E08000008,63,33870,0.021666867797978412,-1.5096880423046604,1.5609634952139189,11345,205,960,0.14241024208723857,-1.2755538809574352,1.532976076866757
2011,Trafford,E08000009,52,35118,-0.008919944403571235,-1.5841489965088267,1.6176681744137906,11173,120,656,-0.09137032624817223,-1.5094079612602622,1.3184464535022768
2021,Trafford,E08000009,33149,33238,0.46232535778622463,-1.0898021610487953,2.051092155999723,13254,65,654,-0.09363731375978511,-1.5618039527323238,1.4015187306636483
2011,Wigan,E08000010,61,50113,0.2727711201559787,-1.3178172725666928,1.8339285408406307,14550,125,1139,0.17242272924886148,-1.2291967700243593,1.6364623545699026
2021,Wigan,E08000010,49212,45766,0.8215114825593293,-0.7183350843534448,2.3330102730231457,20040,378,655,0.40015846210801426,-1.0501783136170049,1.8383586093565114
2021,Knowsley,E08000011,18902,20384,0.05297109101227007,-1.5052394165700158,1.6368964475890708,8366,96,543,-0.21164969954072327,-1.605774047921138,1.1341029457637513
2011,Knowsley,E08000011,17,21864,-0.21089891424262025,-1.770527548874346,1.3280515676950222,5488,70,405,-0.36219544257055797,-1.8131858356807908,1.0036429595017815
2011,Liverpool,E08000012,194,53144,0.2854892070370089,-1.287014172001027,1.8669020143999475,44912,1305,1879,1.393069526211768,-0.06626827755085725,2.797995280228735
2021,Liverpool,E08000012,50393,46648,0.8336598702028504,-0.7652342253753003,2.4239878895711486,49950,247,1378,0.9800305557679428,-0.4748602256701084,2.3884871516510136
2011,St. Helens,E08000013,35,25737,-0.1475773268062808,-1.7832016565826279,1.4793022180418713,7056,110,535,-0.22972089328075732,-1.571551519584748,1.1520873236349796
2021,St. Helens,E08000013,28023,24026,0.21462282891638904,-1.4452454172917495,1.7919913591533385,10785,80,627,-0.14894952293932087,-1.480321445231542,1.2206469151363528
2011,Sefton,E08000014,86,40803,0.12551302588701405,-1.4423655308361303,1.6666029037044958,14552,147,1019,0.20548812444461992,-1.2627553135176905,1.7244749440643479
2021,Sefton,E08000014,46426,35565,0.6303849664592941,-1.0139503936533105,2.1674785533759664,20029,45,845,0.1129596445598341,-1.2738425639109958,1.6238261548710802
2011,Wirral,E08000015,82,48037,0.2855930292827455,-1.3236487284672547,1.9022227661715378,20636,206,1351,0.466007672839998,-0.9289369796834898,1.9301402840357271
2021,Wirral,E08000015,51333,41781,0.779392219377096,-0.7717140447997466,2.2567280446499858,24397,95,887,0.25353615991093303,-1.1315651768848023,1.6153039261326727
2021,Barnsley,E08000016,35620,31733,0.45510298503918645,-1.089383456294598,2.002629501400966,16296,315,522,0.24233730268813503,-1.1703203914821043,1.6174749595741535
2011,Barnsley,E08000016,76,34029,-0.011751121699155688,-1.5548582982039163,1.5294784716317145,11812,131,837,-0.0145508187891277,-1.3237772717818819,1.3758773708870418
2021,Doncaster,E08000017,44881,39002,0.6708438881997675,-0.9237776598233539,2.2684059343108895,22953,399,563,0.4642070297099837,-0.9643465266731184,1.8707811326183474
2011,Doncaster,E08000017,159,43507,0.19757004282295038,-1.3586618699199893,1.7283189102619259,17084,160,1371,0.3402394619861626,-1.1324340294886495,1.721619201287139
2021,Rotherham,E08000018,38318,34178,0.5227133601795373,-1.0201506169388446,2.1180997953821774,14651,383,467,0.23598426119960716,-1.2261130385009906,1.6556341797974878
2011,Rotherham,E08000018,74,37579,0.0796023517346839,-1.4763106345690384,1.6078612218231616,11153,155,880,0.08440966263177946,-1.2790477500542368,1.4447107498037297
2011,Sheffield,E08000019,213,71798,0.5460246359671608,-1.021548636468746,2.1359466411837995,32605,861,2081,1.3005188660297402,-0.08396446929758913,2.7011998980585785
2021,Sheffield,E08000019,71903,63274,1.1473495788804817,-0.37862804460871546,2.656773527932783,38976,237,776,0.6985586921834421,-0.7264226791772297,2.159588926781129
2021,Newcastle upon Tyne,E08000021,30707,29769,0.373396110061395,-1.1655349391743817,1.8664814368292189,25300,287,580,0.3858542903094364,-1.0623190863037637,1.754983017794038
2011,Newcastle upon Tyne,E08000021,113,31697,-0.05211141572013027,-1.7139368238091264,1.5278258299743799,20462,507,1236,0.7640227596234642,-0.6491375824927816,2.107707400397424
2011,North Tyneside,E08000022,77,33525,0.03813691769343363,-1.529685127339568,1.5272820148949182,10146,108,969,0.009569083797050022,-1.4501101236885658,1.4248467227879746
2021,North Tyneside,E08000022,31038,30233,0.3622539603230627,-1.16668327987841,1.9180025314499312,12755,67,504,-0.12337557459580921,-1.593827850056411,1.2935346873995577
2021,South Tyneside,E08000023,20503,18152,-0.02329792644079997,-1.6174525274428642,1.5332509258376181,7742,64,336,-0.33692427854587736,-1.735176265774103,0.9673799615559572
2011,South Tyneside,E08000023,41,21330,-0.23713979405393137,-1.7183905556683439,1.2965134615832414,6040,80,597,-0.2408505455203771,-1.7041581547122493,1.20172718822115
2011,Sunderland,E08000024,91,39147,0.08175167544152662,-1.5821630955414292,1.7124093766583763,13077,331,1053,0.3757891865622219,-0.9747123308176392,1.7645005903312712
2021,Sunderland,E08000024,38312,32680,0.5217774510468103,-1.0752447622470547,2.152351607889357,15827,51,484,-0.12498432608211502,-1.4760770446930678,1.2104141449799624
2011,Birmingham,E08000025,366,120200,0.9287220941890542,-0.6722966783817343,2.438172669944877,68647,994,3398,1.5188857030921914,0.11862477270365927,2.893950769808877
2021,Birmingham,E08000025,114970,108046,1.395378444383278,-0.031074321939223465,2.910155126754044,86669,1580,3641,1.5335498933510594,0.187671916003462,2.9455330906484503
2011,Coventry,E08000026,118,40236,0.11903021017842742,-1.5391288542476982,1.6385809331445036,24461,553,1371,0.8937340457904731,-0.5501529421614114,2.3273538148167603
2021,Coventry,E08000026,40278,36784,0.5962507089776445,-1.0195082976654797,2.1810529712398643,30134,211,906,0.551155172652169,-0.9092873993575601,1.906044164541389
2021,Dudley,E08000027,51133,39920,0.7423208014206866,-0.768057427494173,2.2720061367373923,16644,437,618,0.40572342702298475,-1.0566641978121434,1.8435132997210062
2011,Dudley,E08000027,105,43921,0.18951720364596947,-1.4088886834919214,1.7225736071272353,10938,143,818,-0.013736080908748706,-1.3517431112712581,1.3767672960171828
2021,Sandwell,E08000028,35924,34080,0.5241197526777678,-0.9552430317556792,2.012269615532781,21710,762,631,0.7776433192813268,-0.5664574882038128,2.1565459865191903
2011,Sandwell,E08000028,88,36882,0.06752023577123199,-1.4582503857391034,1.6036919918672208,14583,181,822,0.15604795349152487,-1.1838459537810033,1.5403260178388558
2021,Solihull,E08000029,35054,29584,0.3760154188795829,-1.1596182215005346,2.0017982170395916,10249,106,710,-0.11249495802702364,-1.5264598577093098,1.3244859344112763
2011,Solihull,E08000029,63,31332,-0.036418733748398366,-1.5130062675958644,1.487386533830703,7795,85,559,-0.22510455390817516,-1.6621130175908625,1.1067701763647178
2021,Walsall,E08000030,36296,30293,0.4491023737348641,-1.096153119640468,2.030314539960769,16323,168,557,0.057785447547308286,-1.371633560851086,1.508874396011864
2011,Walsall,E08000030,65,33749,0.019114810010728546,-1.567651804492851,1.6485169083980025,11533,201,770,0.0445066955272222,-1.3052778581607085,1.4296859537116162
2021,Wolverhampton,E08000031,31345,26465,0.3267401184815352,-1.2549296922372433,1.8781990871098042,17922,397,445,0.3683987064727476,-1.0630155839815374,1.8144857251754782
2011,Wolverhampton,E08000031,79,28396,-0.1044922182326725,-1.6678730928449168,1.4666422690925784,12517,193,666,0.04375865699910307,-1.3066835054831916,1.4129227217612612
2021,Bradford,E08000032,66875,62698,1.147674224661869,-0.42690047190365704,2.689241744833647,42709,242,1043,0.8339502138128119,-0.6521183505398429,2.4003232011475317
2011,Bradford,E08000032,162,71063,0.5407117846898924,-1.114613969713371,2.132992697788764,33135,500,2273,1.2048923928851547,-0.2986957408524206,2.671378026850309
2021,Calderdale,E08000033,31269,27170,0.31885374097978386,-1.1924149314825925,1.907092010699984,16210,64,366,-0.1530310938199995,-1.5843164464607846,1.2549667410946848
2011,Calderdale,E08000033,98,31310,-0.03745354853852277,-1.6261005184712263,1.537458494291231,13114,192,1141,0.23440770784768722,-1.1949611590441773,1.6550487894507202
2011,Kirklees,E08000034,156,60792,0.41622015883763497,-1.154313025670872,1.9822217026879942,24523,291,1971,0.827080999589757,-0.5591721020578301,2.225271142476018
2021,Kirklees,E08000034,62352,54256,1.0503785565419554,-0.5786094987915392,2.5657512680788184,29858,475,676,0.7065526809183663,-0.6394838367341601,2.088086536441356
2011,Leeds,E08000035,265,103082,0.8089905384896988,-0.7729091445183403,2.4498762762089927,53599,691,2901,1.4162461996863633,-0.03549860603264198,2.80944107041387
2021,Leeds,E08000035,95452,99132,1.381688859292933,-0.0914028769925758,2.865970924662127,68197,791,1947,1.410745850030706,-0.013802865062034247,2.816332110493259
2011,Wakefield,E08000036,122,48525,0.23346815520222894,-1.3435716073580206,1.8848427656730862,14383,231,1281,0.36834861249751927,-1.0035931132345695,1.7120718960940446
2021,Wakefield,E08000036,48566,47260,0.833152158523305,-0.7744635235247734,2.40662500075267,19969,107,1200,0.3255534294345671,-1.1291879259565674,1.7521354936697184
